fips_code,county,state,customers_out,run_start_time
13215,Muscogee,Georgia,5,11/1/2014 9:00
13225,Peach,Georgia,37,11/1/2014 9:00
13269,Taylor,Georgia,4,11/1/2014 9:00
13279,Toombs,Georgia,54,11/1/2014 9:00
13319,Wilkinson,Georgia,6,11/1/2014 9:00
17001,Adams,Illinois,1,11/1/2014 9:00
17007,Boone,Illinois,30,11/1/2014 9:00
17031,Cook,Illinois,1309,11/1/2014 9:00
17043,DuPage,Illinois,14,11/1/2014 9:00
17091,Kankakee,Illinois,80,11/1/2014 9:00
17097,Lake,Illinois,512,11/1/2014 9:00
17111,McHenry,Illinois,4,11/1/2014 9:00
17119,Madison,Illinois,1,11/1/2014 9:00
17125,Mason,Illinois,1,11/1/2014 9:00
17197,Will,Illinois,44,11/1/2014 9:00
17201,Winnebago,Illinois,77,11/1/2014 9:00
17203,Woodford,Illinois,16,11/1/2014 9:00
18003,Allen,Indiana,17,11/1/2014 9:00
18019,Clark,Indiana,2,11/1/2014 9:00
18021,Clay,Indiana,317,11/1/2014 9:00
18041,Fayette,Indiana,1,11/1/2014 9:00
18045,Fountain,Indiana,143,11/1/2014 9:00
18047,Franklin,Indiana,1,11/1/2014 9:00
18057,Hamilton,Indiana,56,11/1/2014 9:00
18091,LaPorte,Indiana,29,11/1/2014 9:00
18095,Madison,Indiana,1,11/1/2014 9:00
18097,Marion,Indiana,65,11/1/2014 9:00
18099,Marshall,Indiana,5,11/1/2014 9:00
18141,St. Joseph,Indiana,116,11/1/2014 9:00
18157,Tippecanoe,Indiana,257,11/1/2014 9:00
18167,Vigo,Indiana,2097,11/1/2014 9:00
18171,Warren,Indiana,55,11/1/2014 9:00
19113,Linn,Iowa,1,11/1/2014 9:00
20091,Johnson,Kansas,1,11/1/2014 9:00
21037,Campbell,Kentucky,1,11/1/2014 9:00
21095,Harlan,Kentucky,1,11/1/2014 9:00
21111,Jefferson,Kentucky,7,11/1/2014 9:00
21115,Johnson,Kentucky,131,11/1/2014 9:00
21119,Knott,Kentucky,5,11/1/2014 9:00
21185,Oldham,Kentucky,2,11/1/2014 9:00
22033,East Baton Rouge,Louisiana,1104,11/1/2014 9:00
22039,Evangeline,Louisiana,9,11/1/2014 9:00
22051,Jefferson,Louisiana,7,11/1/2014 9:00
22057,Lafourche,Louisiana,2,11/1/2014 9:00
22071,Orleans,Louisiana,699,11/1/2014 9:00
22073,Ouachita,Louisiana,7,11/1/2014 9:00
22075,Plaquemines,Louisiana,8,11/1/2014 9:00
22103,St. Tammany,Louisiana,129,11/1/2014 9:00
22105,Tangipahoa,Louisiana,677,11/1/2014 9:00
22117,Washington,Louisiana,1,11/1/2014 9:00
23027,Waldo,Maine,1,11/1/2014 9:00
23031,York,Maine,27,11/1/2014 9:00
24003,Anne Arundel,Maryland,11,11/1/2014 9:00
24005,Baltimore,Maryland,3,11/1/2014 9:00
24013,Carroll,Maryland,1,11/1/2014 9:00
24017,Charles,Maryland,13,11/1/2014 9:00
24025,Harford,Maryland,1,11/1/2014 9:00
24027,Howard,Maryland,3,11/1/2014 9:00
24033,Prince George's,Maryland,4,11/1/2014 9:00
24510,Baltimore,Maryland,1,11/1/2014 9:00
25001,Barnstable,Massachusetts,8,11/1/2014 9:00
25003,Berkshire,Massachusetts,1,11/1/2014 9:00
25009,Essex,Massachusetts,1,11/1/2014 9:00
25027,Worcester,Massachusetts,57,11/1/2014 9:00
26011,Arenac,Michigan,2,11/1/2014 9:00
26021,Berrien,Michigan,1151,11/1/2014 9:00
26023,Branch,Michigan,4,11/1/2014 9:00
26025,Calhoun,Michigan,61,11/1/2014 9:00
26039,Crawford,Michigan,58,11/1/2014 9:00
26045,Eaton,Michigan,79,11/1/2014 9:00
26049,Genesee,Michigan,1419,11/1/2014 9:00
26059,Hillsdale,Michigan,65,11/1/2014 9:00
26063,Huron,Michigan,537,11/1/2014 9:00
26065,Ingham,Michigan,10,11/1/2014 9:00
26069,Iosco,Michigan,23,11/1/2014 9:00
26075,Jackson,Michigan,18,11/1/2014 9:00
26081,Kent,Michigan,97,11/1/2014 9:00
26087,Lapeer,Michigan,1681,11/1/2014 9:00
26091,Lenawee,Michigan,84,11/1/2014 9:00
26093,Livingston,Michigan,14,11/1/2014 9:00
26099,Macomb,Michigan,2296,11/1/2014 9:00
26113,Missaukee,Michigan,10,11/1/2014 9:00
26115,Monroe,Michigan,56,11/1/2014 9:00
26125,Oakland,Michigan,3844,11/1/2014 9:00
26129,Ogemaw,Michigan,19,11/1/2014 9:00
26135,Oscoda,Michigan,15,11/1/2014 9:00
26139,Ottawa,Michigan,75,11/1/2014 9:00
26143,Roscommon,Michigan,975,11/1/2014 9:00
26145,Saginaw,Michigan,111,11/1/2014 9:00
26147,St. Clair,Michigan,3502,11/1/2014 9:00
26151,Sanilac,Michigan,364,11/1/2014 9:00
26157,Tuscola,Michigan,250,11/1/2014 9:00
26159,Van Buren,Michigan,97,11/1/2014 9:00
26161,Washtenaw,Michigan,3035,11/1/2014 9:00
26163,Wayne,Michigan,6038,11/1/2014 9:00
27053,Hennepin,Minnesota,101,11/1/2014 9:00
28007,Attala,Mississippi,1,11/1/2014 9:00
28033,DeSoto,Mississippi,8,11/1/2014 9:00
28049,Hinds,Mississippi,1061,11/1/2014 9:00
28089,Madison,Mississippi,1,11/1/2014 9:00
29019,Boone,Missouri,1,11/1/2014 9:00
29047,Clay,Missouri,1,11/1/2014 9:00
29095,Jackson,Missouri,1,11/1/2014 9:00
29189,St. Louis,Missouri,1,11/1/2014 9:00
33009,Grafton,New Hampshire,26,11/1/2014 9:00
33015,Rockingham,New Hampshire,5,11/1/2014 9:00
34003,Bergen,New Jersey,41,11/1/2014 9:00
34005,Burlington,New Jersey,18,11/1/2014 9:00
34007,Camden,New Jersey,1,11/1/2014 9:00
34009,Cape May,New Jersey,32,11/1/2014 9:00
34011,Cumberland,New Jersey,24,11/1/2014 9:00
34013,Essex,New Jersey,1,11/1/2014 9:00
34015,Gloucester,New Jersey,59,11/1/2014 9:00
34023,Middlesex,New Jersey,2,11/1/2014 9:00
34031,Passaic,New Jersey,1,11/1/2014 9:00
34035,Somerset,New Jersey,2,11/1/2014 9:00
35015,Eddy,New Mexico,1,11/1/2014 9:00
36011,Cayuga,New York,1,11/1/2014 9:00
36027,Dutchess,New York,427,11/1/2014 9:00
36069,Ontario,New York,1016,11/1/2014 9:00
36079,Putnam,New York,21,11/1/2014 9:00
36081,Queens,New York,4,11/1/2014 9:00
36089,St. Lawrence,New York,1,11/1/2014 9:00
37021,Buncombe,North Carolina,95,11/1/2014 9:00
37037,Chatham,North Carolina,21,11/1/2014 9:00
37049,Craven,North Carolina,541,11/1/2014 9:00
37067,Forsyth,North Carolina,2,11/1/2014 9:00
37071,Gaston,North Carolina,19,11/1/2014 9:00
37075,Graham,North Carolina,50,11/1/2014 9:00
37089,Henderson,North Carolina,1,11/1/2014 9:00
37097,Iredell,North Carolina,603,11/1/2014 9:00
37099,Jackson,North Carolina,169,11/1/2014 9:00
37119,Mecklenburg,North Carolina,11,11/1/2014 9:00
37125,Moore,North Carolina,2,11/1/2014 9:00
37149,Polk,North Carolina,1,11/1/2014 9:00
37151,Randolph,North Carolina,75,11/1/2014 9:00
37153,Richmond,North Carolina,1,11/1/2014 9:00
37159,Rowan,North Carolina,3,11/1/2014 9:00
37163,Sampson,North Carolina,11,11/1/2014 9:00
37167,Stanly,North Carolina,1,11/1/2014 9:00
37183,Wake,North Carolina,1,11/1/2014 9:00
39003,Allen,Ohio,11,11/1/2014 9:00
39009,Athens,Ohio,18,11/1/2014 9:00
39017,Butler,Ohio,4,11/1/2014 9:00
39021,Champaign,Ohio,5,11/1/2014 9:00
39025,Clermont,Ohio,1,11/1/2014 9:00
39031,Coshocton,Ohio,16,11/1/2014 9:00
39035,Cuyahoga,Ohio,1304,11/1/2014 9:00
39043,Erie,Ohio,21,11/1/2014 9:00
39049,Franklin,Ohio,159,11/1/2014 9:00
39057,Greene,Ohio,1,11/1/2014 9:00
39061,Hamilton,Ohio,60,11/1/2014 9:00
39071,Highland,Ohio,1,11/1/2014 9:00
39085,Lake,Ohio,1,11/1/2014 9:00
39091,Logan,Ohio,954,11/1/2014 9:00
39093,Lorain,Ohio,187,11/1/2014 9:00
39095,Lucas,Ohio,95,11/1/2014 9:00
39099,Mahoning,Ohio,1,11/1/2014 9:00
39109,Miami,Ohio,6,11/1/2014 9:00
39113,Montgomery,Ohio,26,11/1/2014 9:00
39125,Paulding,Ohio,16,11/1/2014 9:00
39131,Pike,Ohio,50,11/1/2014 9:00
39139,Richland,Ohio,39,11/1/2014 9:00
39141,Ross,Ohio,124,11/1/2014 9:00
39145,Scioto,Ohio,202,11/1/2014 9:00
39147,Seneca,Ohio,40,11/1/2014 9:00
39151,Stark,Ohio,782,11/1/2014 9:00
39169,Wayne,Ohio,6,11/1/2014 9:00
40109,Oklahoma,Oklahoma,186,11/1/2014 9:00
40125,Pottawatomie,Oklahoma,27,11/1/2014 9:00
40143,Tulsa,Oklahoma,22,11/1/2014 9:00
42017,Bucks,Pennsylvania,210,11/1/2014 9:00
42029,Chester,Pennsylvania,104,11/1/2014 9:00
42043,Dauphin,Pennsylvania,7,11/1/2014 9:00
42049,Erie,Pennsylvania,1,11/1/2014 9:00
42051,Fayette,Pennsylvania,146,11/1/2014 9:00
42071,Lancaster,Pennsylvania,3,11/1/2014 9:00
42095,Northampton,Pennsylvania,1,11/1/2014 9:00
42101,Philadelphia,Pennsylvania,2,11/1/2014 9:00
42129,Westmoreland,Pennsylvania,1,11/1/2014 9:00
44009,Washington,Rhode Island,3,11/1/2014 9:00
45003,Aiken,South Carolina,3,11/1/2014 9:00
45007,Anderson,South Carolina,1,11/1/2014 9:00
45019,Charleston,South Carolina,522,11/1/2014 9:00
45035,Dorchester,South Carolina,4,11/1/2014 9:00
45045,Greenville,South Carolina,2892,11/1/2014 9:00
45063,Lexington,South Carolina,3,11/1/2014 9:00
45079,Richland,South Carolina,52,11/1/2014 9:00
45083,Spartanburg,South Carolina,13,11/1/2014 9:00
47009,Blount,Tennessee,106,11/1/2014 9:00
47147,Robertson,Tennessee,1,11/1/2014 9:00
47157,Shelby,Tennessee,76,11/1/2014 9:00
48025,Bee,Texas,41,11/1/2014 9:00
48029,Bexar,Texas,3,11/1/2014 9:00
48085,Collin,Texas,6,11/1/2014 9:00
48113,Dallas,Texas,143,11/1/2014 9:00
48121,Denton,Texas,18,11/1/2014 9:00
48143,Erath,Texas,50,11/1/2014 9:00
48187,Guadalupe,Texas,67,11/1/2014 9:00
48201,Harris,Texas,3,11/1/2014 9:00
48215,Hidalgo,Texas,13,11/1/2014 9:00
48325,Medina,Texas,1,11/1/2014 9:00
48355,Nueces,Texas,15,11/1/2014 9:00
48439,Tarrant,Texas,111,11/1/2014 9:00
48465,Val Verde,Texas,2,11/1/2014 9:00
48485,Wichita,Texas,17,11/1/2014 9:00
50021,Rutland,Vermont,15,11/1/2014 9:00
51051,Dickenson,Virginia,37,11/1/2014 9:00
51063,Floyd,Virginia,693,11/1/2014 9:00
51067,Franklin,Virginia,72,11/1/2014 9:00
51071,Giles,Virginia,1,11/1/2014 9:00
51117,Mecklenburg,Virginia,1,11/1/2014 9:00
51161,Roanoke,Virginia,1,11/1/2014 9:00
51167,Russell,Virginia,1108,11/1/2014 9:00
51191,Washington,Virginia,1,11/1/2014 9:00
51770,Roanoke,Virginia,4,11/1/2014 9:00
53033,King,Washington,140,11/1/2014 9:00
54035,Jackson,West Virginia,1,11/1/2014 9:00
54043,Lincoln,West Virginia,3,11/1/2014 9:00
54045,Logan,West Virginia,1,11/1/2014 9:00
54055,Mercer,West Virginia,5,11/1/2014 9:00
54081,Raleigh,West Virginia,499,11/1/2014 9:00
55009,Brown,Wisconsin,2,11/1/2014 9:00
55079,Milwaukee,Wisconsin,1,11/1/2014 9:00
55081,Monroe,Wisconsin,121,11/1/2014 9:00
55111,Sauk,Wisconsin,1,11/1/2014 9:00
55121,Trempealeau,Wisconsin,236,11/1/2014 9:00
55125,Vilas,Wisconsin,45,11/1/2014 9:00
1003,Baldwin,Alabama,5,11/1/2014 9:15
1013,Butler,Alabama,20,11/1/2014 9:15
4017,Navajo,Arizona,1,11/1/2014 9:15
5085,Lonoke,Arkansas,1,11/1/2014 9:15
5089,Marion,Arkansas,1,11/1/2014 9:15
6029,Kern,California,136,11/1/2014 9:15
6031,Kings,California,488,11/1/2014 9:15
6037,Los Angeles,California,7459,11/1/2014 9:15
6065,Riverside,California,46,11/1/2014 9:15
6067,Sacramento,California,1,11/1/2014 9:15
6071,San Bernardino,California,567,11/1/2014 9:15
6107,Tulare,California,3476,11/1/2014 9:15
6111,Ventura,California,2650,11/1/2014 9:15
6113,Yolo,California,3,11/1/2014 9:15
8001,Adams,Colorado,1,11/1/2014 9:15
8005,Arapahoe,Colorado,4491,11/1/2014 9:15
8014,Broomfield,Colorado,1,11/1/2014 9:15
8059,Jefferson,Colorado,22,11/1/2014 9:15
8097,Pitkin,Colorado,1,11/1/2014 9:15
8123,Weld,Colorado,22,11/1/2014 9:15
9001,Fairfield,Connecticut,1,11/1/2014 9:15
12001,Alachua,Florida,41,11/1/2014 9:15
12005,Bay,Florida,3,11/1/2014 9:15
12011,Broward,Florida,2,11/1/2014 9:15
12021,Collier,Florida,54,11/1/2014 9:15
12023,Columbia,Florida,11,11/1/2014 9:15
12033,Escambia,Florida,25,11/1/2014 9:15
12047,Hamilton,Florida,40,11/1/2014 9:15
12057,Hillsborough,Florida,9,11/1/2014 9:15
12065,Jefferson,Florida,87,11/1/2014 9:15
12069,Lake,Florida,15,11/1/2014 9:15
12071,Lee,Florida,61,11/1/2014 9:15
12079,Madison,Florida,22,11/1/2014 9:15
12081,Manatee,Florida,23,11/1/2014 9:15
12085,Martin,Florida,14,11/1/2014 9:15
12086,Miami-Dade,Florida,160,11/1/2014 9:15
12091,Okaloosa,Florida,488,11/1/2014 9:15
12099,Palm Beach,Florida,37,11/1/2014 9:15
12103,Pinellas,Florida,11,11/1/2014 9:15
12105,Polk,Florida,3,11/1/2014 9:15
12113,Santa Rosa,Florida,148,11/1/2014 9:15
12115,Sarasota,Florida,43,11/1/2014 9:15
12117,Seminole,Florida,23,11/1/2014 9:15
12121,Suwannee,Florida,310,11/1/2014 9:15
12123,Taylor,Florida,36,11/1/2014 9:15
12129,Wakulla,Florida,74,11/1/2014 9:15
13005,Bacon,Georgia,1,11/1/2014 9:15
13009,Baldwin,Georgia,6,11/1/2014 9:15
13019,Berrien,Georgia,528,11/1/2014 9:15
13021,Bibb,Georgia,15,11/1/2014 9:15
13027,Brooks,Georgia,1,11/1/2014 9:15
13039,Camden,Georgia,1,11/1/2014 9:15
13051,Chatham,Georgia,36,11/1/2014 9:15
13055,Chattooga,Georgia,4,11/1/2014 9:15
13057,Cherokee,Georgia,52,11/1/2014 9:15
13059,Clarke,Georgia,89,11/1/2014 9:15
13079,Crawford,Georgia,23,11/1/2014 9:15
13089,DeKalb,Georgia,345,11/1/2014 9:15
13121,Fulton,Georgia,444,11/1/2014 9:15
13123,Gilmer,Georgia,46,11/1/2014 9:15
13141,Hancock,Georgia,2,11/1/2014 9:15
13145,Harris,Georgia,8,11/1/2014 9:15
13163,Jefferson,Georgia,6,11/1/2014 9:15
13167,Johnson,Georgia,1,11/1/2014 9:15
13169,Jones,Georgia,32,11/1/2014 9:15
13175,Laurens,Georgia,1,11/1/2014 9:15
13193,Macon,Georgia,12,11/1/2014 9:15
13195,Madison,Georgia,90,11/1/2014 9:15
13197,Marion,Georgia,16,11/1/2014 9:15
13215,Muscogee,Georgia,5,11/1/2014 9:15
13225,Peach,Georgia,37,11/1/2014 9:15
13269,Taylor,Georgia,4,11/1/2014 9:15
13279,Toombs,Georgia,53,11/1/2014 9:15
13319,Wilkinson,Georgia,6,11/1/2014 9:15
17001,Adams,Illinois,1,11/1/2014 9:15
17007,Boone,Illinois,30,11/1/2014 9:15
17031,Cook,Illinois,1309,11/1/2014 9:15
17043,DuPage,Illinois,14,11/1/2014 9:15
17091,Kankakee,Illinois,80,11/1/2014 9:15
17097,Lake,Illinois,512,11/1/2014 9:15
17111,McHenry,Illinois,4,11/1/2014 9:15
17119,Madison,Illinois,1,11/1/2014 9:15
17125,Mason,Illinois,1,11/1/2014 9:15
17197,Will,Illinois,44,11/1/2014 9:15
17201,Winnebago,Illinois,77,11/1/2014 9:15
17203,Woodford,Illinois,16,11/1/2014 9:15
18003,Allen,Indiana,17,11/1/2014 9:15
18019,Clark,Indiana,2,11/1/2014 9:15
18021,Clay,Indiana,317,11/1/2014 9:15
18041,Fayette,Indiana,1,11/1/2014 9:15
18045,Fountain,Indiana,143,11/1/2014 9:15
18047,Franklin,Indiana,1,11/1/2014 9:15
18057,Hamilton,Indiana,56,11/1/2014 9:15
18091,LaPorte,Indiana,29,11/1/2014 9:15
18095,Madison,Indiana,1,11/1/2014 9:15
18097,Marion,Indiana,65,11/1/2014 9:15
18099,Marshall,Indiana,5,11/1/2014 9:15
18141,St. Joseph,Indiana,116,11/1/2014 9:15
18157,Tippecanoe,Indiana,257,11/1/2014 9:15
18167,Vigo,Indiana,2097,11/1/2014 9:15
18171,Warren,Indiana,55,11/1/2014 9:15
19113,Linn,Iowa,1,11/1/2014 9:15
20091,Johnson,Kansas,1,11/1/2014 9:15
21037,Campbell,Kentucky,1,11/1/2014 9:15
21095,Harlan,Kentucky,1,11/1/2014 9:15
21111,Jefferson,Kentucky,7,11/1/2014 9:15
21115,Johnson,Kentucky,131,11/1/2014 9:15
21119,Knott,Kentucky,5,11/1/2014 9:15
21185,Oldham,Kentucky,2,11/1/2014 9:15
22033,East Baton Rouge,Louisiana,163,11/1/2014 9:15
22039,Evangeline,Louisiana,9,11/1/2014 9:15
22051,Jefferson,Louisiana,7,11/1/2014 9:15
22057,Lafourche,Louisiana,2,11/1/2014 9:15
22071,Orleans,Louisiana,699,11/1/2014 9:15
22073,Ouachita,Louisiana,7,11/1/2014 9:15
22075,Plaquemines,Louisiana,8,11/1/2014 9:15
22103,St. Tammany,Louisiana,40,11/1/2014 9:15
22105,Tangipahoa,Louisiana,29,11/1/2014 9:15
23027,Waldo,Maine,1,11/1/2014 9:15
23031,York,Maine,26,11/1/2014 9:15
24003,Anne Arundel,Maryland,12,11/1/2014 9:15
24005,Baltimore,Maryland,3,11/1/2014 9:15
24013,Carroll,Maryland,1,11/1/2014 9:15
24017,Charles,Maryland,13,11/1/2014 9:15
24025,Harford,Maryland,1,11/1/2014 9:15
24027,Howard,Maryland,3,11/1/2014 9:15
24033,Prince George's,Maryland,4,11/1/2014 9:15
24043,Washington,Maryland,2,11/1/2014 9:15
24510,Baltimore,Maryland,1,11/1/2014 9:15
25001,Barnstable,Massachusetts,8,11/1/2014 9:15
25003,Berkshire,Massachusetts,1,11/1/2014 9:15
25009,Essex,Massachusetts,1,11/1/2014 9:15
25021,Norfolk,Massachusetts,1,11/1/2014 9:15
25027,Worcester,Massachusetts,57,11/1/2014 9:15
26011,Arenac,Michigan,2,11/1/2014 9:15
26021,Berrien,Michigan,1151,11/1/2014 9:15
26023,Branch,Michigan,4,11/1/2014 9:15
26025,Calhoun,Michigan,61,11/1/2014 9:15
26039,Crawford,Michigan,58,11/1/2014 9:15
26045,Eaton,Michigan,79,11/1/2014 9:15
26049,Genesee,Michigan,1383,11/1/2014 9:15
26059,Hillsdale,Michigan,65,11/1/2014 9:15
26063,Huron,Michigan,537,11/1/2014 9:15
26065,Ingham,Michigan,10,11/1/2014 9:15
26069,Iosco,Michigan,23,11/1/2014 9:15
26075,Jackson,Michigan,10,11/1/2014 9:15
26081,Kent,Michigan,97,11/1/2014 9:15
26087,Lapeer,Michigan,1681,11/1/2014 9:15
26091,Lenawee,Michigan,84,11/1/2014 9:15
26093,Livingston,Michigan,13,11/1/2014 9:15
26099,Macomb,Michigan,2297,11/1/2014 9:15
26113,Missaukee,Michigan,10,11/1/2014 9:15
26115,Monroe,Michigan,56,11/1/2014 9:15
26125,Oakland,Michigan,4006,11/1/2014 9:15
26129,Ogemaw,Michigan,19,11/1/2014 9:15
26135,Oscoda,Michigan,15,11/1/2014 9:15
26139,Ottawa,Michigan,75,11/1/2014 9:15
26143,Roscommon,Michigan,975,11/1/2014 9:15
26145,Saginaw,Michigan,4,11/1/2014 9:15
26147,St. Clair,Michigan,3504,11/1/2014 9:15
26151,Sanilac,Michigan,364,11/1/2014 9:15
26157,Tuscola,Michigan,250,11/1/2014 9:15
26159,Van Buren,Michigan,97,11/1/2014 9:15
26161,Washtenaw,Michigan,3035,11/1/2014 9:15
26163,Wayne,Michigan,6040,11/1/2014 9:15
27053,Hennepin,Minnesota,101,11/1/2014 9:15
28007,Attala,Mississippi,1,11/1/2014 9:15
28033,DeSoto,Mississippi,8,11/1/2014 9:15
28049,Hinds,Mississippi,1068,11/1/2014 9:15
28089,Madison,Mississippi,1,11/1/2014 9:15
29019,Boone,Missouri,1,11/1/2014 9:15
29047,Clay,Missouri,1,11/1/2014 9:15
29095,Jackson,Missouri,1,11/1/2014 9:15
29189,St. Louis,Missouri,1,11/1/2014 9:15
33009,Grafton,New Hampshire,189,11/1/2014 9:15
33015,Rockingham,New Hampshire,5,11/1/2014 9:15
34001,Atlantic,New Jersey,1,11/1/2014 9:15
34003,Bergen,New Jersey,41,11/1/2014 9:15
34005,Burlington,New Jersey,18,11/1/2014 9:15
34007,Camden,New Jersey,1,11/1/2014 9:15
34009,Cape May,New Jersey,32,11/1/2014 9:15
34011,Cumberland,New Jersey,24,11/1/2014 9:15
34013,Essex,New Jersey,1,11/1/2014 9:15
34015,Gloucester,New Jersey,59,11/1/2014 9:15
34023,Middlesex,New Jersey,3,11/1/2014 9:15
34031,Passaic,New Jersey,1,11/1/2014 9:15
34035,Somerset,New Jersey,2,11/1/2014 9:15
35015,Eddy,New Mexico,1,11/1/2014 9:15
36011,Cayuga,New York,1,11/1/2014 9:15
36027,Dutchess,New York,427,11/1/2014 9:15
36069,Ontario,New York,1016,11/1/2014 9:15
36079,Putnam,New York,21,11/1/2014 9:15
36081,Queens,New York,4,11/1/2014 9:15
36089,St. Lawrence,New York,1,11/1/2014 9:15
37001,Alamance,North Carolina,95,11/1/2014 9:15
37021,Buncombe,North Carolina,102,11/1/2014 9:15
37037,Chatham,North Carolina,21,11/1/2014 9:15
37049,Craven,North Carolina,541,11/1/2014 9:15
37067,Forsyth,North Carolina,17,11/1/2014 9:15
37071,Gaston,North Carolina,3,11/1/2014 9:15
37075,Graham,North Carolina,51,11/1/2014 9:15
37089,Henderson,North Carolina,29,11/1/2014 9:15
37097,Iredell,North Carolina,603,11/1/2014 9:15
37099,Jackson,North Carolina,169,11/1/2014 9:15
37119,Mecklenburg,North Carolina,12,11/1/2014 9:15
37125,Moore,North Carolina,2,11/1/2014 9:15
37135,Orange,North Carolina,1,11/1/2014 9:15
37149,Polk,North Carolina,1,11/1/2014 9:15
37151,Randolph,North Carolina,75,11/1/2014 9:15
37159,Rowan,North Carolina,3,11/1/2014 9:15
37163,Sampson,North Carolina,11,11/1/2014 9:15
37167,Stanly,North Carolina,1,11/1/2014 9:15
39003,Allen,Ohio,11,11/1/2014 9:15
39007,Ashtabula,Ohio,19,11/1/2014 9:15
39009,Athens,Ohio,18,11/1/2014 9:15
39017,Butler,Ohio,4,11/1/2014 9:15
39021,Champaign,Ohio,5,11/1/2014 9:15
39025,Clermont,Ohio,1,11/1/2014 9:15
39031,Coshocton,Ohio,16,11/1/2014 9:15
39035,Cuyahoga,Ohio,351,11/1/2014 9:15
39037,Darke,Ohio,1,11/1/2014 9:15
39043,Erie,Ohio,5,11/1/2014 9:15
39049,Franklin,Ohio,159,11/1/2014 9:15
39051,Fulton,Ohio,5,11/1/2014 9:15
39061,Hamilton,Ohio,60,11/1/2014 9:15
39071,Highland,Ohio,1,11/1/2014 9:15
39085,Lake,Ohio,1,11/1/2014 9:15
39091,Logan,Ohio,948,11/1/2014 9:15
39093,Lorain,Ohio,187,11/1/2014 9:15
39095,Lucas,Ohio,225,11/1/2014 9:15
39099,Mahoning,Ohio,1,11/1/2014 9:15
39109,Miami,Ohio,6,11/1/2014 9:15
39113,Montgomery,Ohio,26,11/1/2014 9:15
39125,Paulding,Ohio,16,11/1/2014 9:15
39131,Pike,Ohio,50,11/1/2014 9:15
39139,Richland,Ohio,6,11/1/2014 9:15
39141,Ross,Ohio,124,11/1/2014 9:15
39145,Scioto,Ohio,202,11/1/2014 9:15
39147,Seneca,Ohio,2,11/1/2014 9:15
39151,Stark,Ohio,782,11/1/2014 9:15
39169,Wayne,Ohio,6,11/1/2014 9:15
40109,Oklahoma,Oklahoma,228,11/1/2014 9:15
40125,Pottawatomie,Oklahoma,27,11/1/2014 9:15
40143,Tulsa,Oklahoma,22,11/1/2014 9:15
42017,Bucks,Pennsylvania,387,11/1/2014 9:15
42029,Chester,Pennsylvania,104,11/1/2014 9:15
42043,Dauphin,Pennsylvania,7,11/1/2014 9:15
42049,Erie,Pennsylvania,1,11/1/2014 9:15
42051,Fayette,Pennsylvania,146,11/1/2014 9:15
42071,Lancaster,Pennsylvania,3,11/1/2014 9:15
42085,Mercer,Pennsylvania,1,11/1/2014 9:15
42095,Northampton,Pennsylvania,1,11/1/2014 9:15
42101,Philadelphia,Pennsylvania,2,11/1/2014 9:15
42129,Westmoreland,Pennsylvania,1,11/1/2014 9:15
44009,Washington,Rhode Island,3,11/1/2014 9:15
45003,Aiken,South Carolina,3,11/1/2014 9:15
45007,Anderson,South Carolina,1,11/1/2014 9:15
45019,Charleston,South Carolina,522,11/1/2014 9:15
45035,Dorchester,South Carolina,4,11/1/2014 9:15
45045,Greenville,South Carolina,3988,11/1/2014 9:15
45049,Hampton,South Carolina,21,11/1/2014 9:15
45063,Lexington,South Carolina,3,11/1/2014 9:15
45077,Pickens,South Carolina,1,11/1/2014 9:15
45079,Richland,South Carolina,52,11/1/2014 9:15
45083,Spartanburg,South Carolina,14,11/1/2014 9:15
47009,Blount,Tennessee,106,11/1/2014 9:15
47147,Robertson,Tennessee,1,11/1/2014 9:15
47157,Shelby,Tennessee,76,11/1/2014 9:15
48025,Bee,Texas,41,11/1/2014 9:15
48029,Bexar,Texas,3,11/1/2014 9:15
48085,Collin,Texas,6,11/1/2014 9:15
48113,Dallas,Texas,143,11/1/2014 9:15
48121,Denton,Texas,18,11/1/2014 9:15
48143,Erath,Texas,50,11/1/2014 9:15
48187,Guadalupe,Texas,67,11/1/2014 9:15
48201,Harris,Texas,3,11/1/2014 9:15
48215,Hidalgo,Texas,13,11/1/2014 9:15
48317,Martin,Texas,1,11/1/2014 9:15
48325,Medina,Texas,1,11/1/2014 9:15
48355,Nueces,Texas,15,11/1/2014 9:15
48439,Tarrant,Texas,103,11/1/2014 9:15
48465,Val Verde,Texas,2,11/1/2014 9:15
50021,Rutland,Vermont,15,11/1/2014 9:15
51051,Dickenson,Virginia,37,11/1/2014 9:15
51063,Floyd,Virginia,693,11/1/2014 9:15
51067,Franklin,Virginia,72,11/1/2014 9:15
51071,Giles,Virginia,2,11/1/2014 9:15
51117,Mecklenburg,Virginia,1,11/1/2014 9:15
51161,Roanoke,Virginia,1,11/1/2014 9:15
51167,Russell,Virginia,1108,11/1/2014 9:15
51185,Tazewell,Virginia,7,11/1/2014 9:15
51191,Washington,Virginia,1,11/1/2014 9:15
51770,Roanoke,Virginia,4,11/1/2014 9:15
53033,King,Washington,140,11/1/2014 9:15
54007,Braxton,West Virginia,4,11/1/2014 9:15
54035,Jackson,West Virginia,1,11/1/2014 9:15
54043,Lincoln,West Virginia,3,11/1/2014 9:15
54045,Logan,West Virginia,1,11/1/2014 9:15
54055,Mercer,West Virginia,5,11/1/2014 9:15
